,dr7objid,ra,dec,p_bar,psi_sparcfire,psi_gz2,logMstar,NSAID,ISDSS,INED,IAUNAME,Z,ZDIST,SERSIC_BA,SERSIC_PHI,PETRO_THETA,PETRO_BA90,PETRO_PHI90,PETRO_BA50,PETRO_PHI50,RUN,CAMCOL,FIELD,RERUN,ELPETRO_MASS,SERSIC_MASS,t01_smooth_or_features_a02_features_or_disk_debiased,t02_edgeon_a05_no_debiased,t04_spiral_a08_spiral_debiased,t11_arms_number_a31_1_flag,t11_arms_number_a32_2_flag,t11_arms_number_a33_3_flag,t11_arms_number_a34_4_flag,t11_arms_number_a36_more_than_4_flag,t11_arms_number_a37_cant_tell_flag
4268,587736584978497793,247.37756000000002,22.661037,0.712528988788563,15.530985832214355,22.22536776403629,9.62930226602551,311840.0,317075.0,180723.0,J162930.61+223939.7,0.033165146,0.03341509,0.36577332,9.016174,7.470318,0.46301237,7.471176,0.6272796,101.58063,4002.0,6.0,258.0,301,2401690600.0,2662028300.0,0.7070000171661377,0.9172712587907536,0.9185629881706948,0,1,0,0,0,0
4269,587739607554457673,186.9917,31.385702000000002,0.24967612069011755,-999.0,17.372441370784017,10.003540373367523,428090.0,433446.0,119530.0,J122758.00+312308.5,0.04790174,0.047823977,0.52320796,147.12164,11.275079,0.6113319,147.9371,0.74041915,148.36841,4623.0,1.0,182.0,301,4993796000.0,7874275000.0,1.0,0.9295667974895411,0.9976477331966365,0,0,0,0,0,0
4270,587739609176866891,218.02426,28.189232,0.23060060322082834,-999.0,20.24812889366909,10.003858965225193,454036.0,459398.0,155933.0,J143205.80+281117.2,0.04116944,0.041226197,0.72311825,10.964966,9.217144,0.802872,10.655411,0.83415365,11.441101,4628.0,4.0,27.0,301,5736999000.0,8375227400.0,0.9229999780654907,1.0,0.993904112998862,0,0,0,0,0,0
4271,587726032236118148,151.534,1.8016217,0.3201501931124985,22.80412292480469,17.411006312748306,10.031295639512688,64477.0,65084.0,77232.0,J100608.16+014805.8,0.044975076,0.044377513,0.727246,99.380035,12.33345,0.78867424,100.23071,0.85538185,93.26657,1462.0,3.0,175.0,301,6652658000.0,7901685000.0,0.9670000076293945,1.0,0.9988532020101227,0,0,0,0,0,0
4272,587741491440713841,155.57481,27.663159999999998,0.10403801030922563,24.301433563232425,18.559765964215988,10.48812351470857,496781.0,502186.0,82163.0,J102217.95+273947.3,0.051063202,0.050878853,0.60994625,105.73135,8.31496,0.68953526,106.50217,0.81983787,114.18179,5061.0,6.0,277.0,301,10108634000.0,12286579000.0,0.8100000023841858,1.0,0.9939934983959997,0,0,0,0,0,0
4273,588013382721077485,120.12981,28.403378000000004,0.8742341747301478,18.965084075927734,23.60679560847296,10.321313688114607,154674.0,158725.0,52010.0,J080031.15+282412.1,0.049026743,0.04900197,0.41646877,100.7511,12.243289,0.5405694,99.907684,0.65936524,104.401886,2830.0,3.0,68.0,301,11232442000.0,13390564000.0,1.0,0.9663227662639041,0.9998774913879852,0,1,0,0,0,0
4274,587741602566176908,177.81188999999998,27.817709000000004,0.3299944147635583,17.38766098022461,19.45762241134743,10.103220376658037,477088.0,482453.0,109330.0,J115114.85+274903.7,0.045961425,0.045792606,0.990361,79.24243,18.740425,0.98749244,142.68466,0.9808955,133.74771,5087.0,5.0,173.0,301,5318648300.0,9938743000.0,0.9819999933242798,0.9934522428603155,1.0,0,0,0,0,0,0
4275,587736523763745039,217.46751,5.376847,0.0,-999.0,18.212498420619923,10.25749122735127,389258.0,394597.0,155397.0,J142952.20+052236.6,0.05466501,0.054369424,0.92974883,171.44424,7.391881,0.96296304,14.502014,0.9413042,77.60138,3910.0,1.0,49.0,301,9027867000.0,10308180000.0,0.9520000219345093,1.0,0.9839646443325005,0,0,0,0,0,0
4276,587739132417146995,209.84242000000003,35.137352,0.4908922194599102,16.482755661010742,19.46135497442552,10.298508257273033,393562.0,398901.0,147599.0,J135922.18+350814.4,0.050333053,0.050438985,0.5398248,170.55524,13.998901,0.6283138,170.48788,0.77680266,125.60336,4512.0,4.0,82.0,301,8370765000.0,9848631000.0,1.0,0.9768737913879688,1.0,0,1,0,0,0,0
4277,587735043606577700,117.62688999999999,21.144638,0.21342770202784075,12.762598037719727,18.110263527897967,10.30328252033998,243124.0,247667.0,50210.0,J075030.45+210840.6,0.045553673,0.045429736,0.62929654,44.984863,10.472028,0.70754194,45.151703,0.8357119,46.543396,3560.0,4.0,56.0,301,6279195600.0,7442222600.0,1.0,0.9855727314115817,1.0,0,1,0,0,0,0
4278,587741600410632336,157.76211999999998,23.7509,0.25754369298067603,-999.0,19.697790195875854,9.916490491494997,496270.0,501675.0,85052.0,J103102.91+234503.2,0.037619915,0.03736471,0.7003382,76.641846,18.421434,0.78526056,74.246796,0.8201563,76.7612,5140.0,6.0,47.0,301,3434455600.0,5450246000.0,0.9409999847412109,1.0,1.0,0,0,0,0,0,0
4279,587735235809247437,124.0741,25.350506,0.8810802625016204,12.49541473388672,19.124358253635684,10.249811540744366,243623.0,248166.0,54637.0,J081617.78+252101.8,0.049115982,0.04901562,0.55345577,179.86597,7.630973,0.63173753,179.21945,0.73468375,75.68051,3605.0,2.0,100.0,301,7934593500.0,8931575000.0,0.9769999980926514,1.0,0.9944764246657445,0,1,0,0,0,0
4280,587739295626297365,169.96521,34.335163,0.20359839028303506,-999.0,20.766609276167735,9.849490207978745,445658.0,451019.0,99907.0,J111951.65+342006.5,0.03486738,0.03480004,0.78164583,1.2584229,9.760001,0.79789126,4.260391,0.9152548,134.68921,4550.0,4.0,88.0,301,3205564700.0,4184129500.0,0.949999988079071,1.0,0.9609186341545565,0,0,0,0,0,0
4281,588010878217355328,168.80148,4.0228863,0.3959480527173001,-999.0,25.30718856871573,10.235103696364877,146362.0,150167.0,98390.0,J111512.35+040122.3,0.038191915,0.037616346,0.46430334,50.243225,6.354023,0.6299808,52.53662,0.8215956,55.193253,2247.0,2.0,54.0,301,6857691000.0,7551195000.0,0.9750000238418579,0.9589788985744377,0.9414154236956397,0,1,0,0,0,0
4282,587725469594353805,127.4614,48.374320000000004,0.35647494666463725,17.773849487304688,16.493484400167276,10.455267020780251,49186.0,49653.0,56827.0,J082950.73+482227.5,0.05463419,0.054894175,0.4801337,126.76715,7.9168377,0.60532206,126.033295,0.8159622,124.89432,1331.0,3.0,159.0,301,10494750000.0,12555465000.0,0.925000011920929,0.9452975357691544,0.9937143198612562,0,0,0,0,0,0
4283,587736542020501747,220.36617999999999,7.783164500000001,0.6188700409223978,-999.0,17.605534112174894,9.684823379497207,384025.0,389363.0,158278.0,J144127.88+074659.3,0.034711163,0.03447734,0.88658154,124.36105,6.276263,0.8964143,136.09003,0.9531192,156.94537,3909.0,3.0,166.0,301,1793174500.0,2341531100.0,0.6499999761581421,1.0,0.8257288779017677,0,0,0,0,0,0
4284,587742903939891362,196.59413,17.828356,0.044543288019140315,14.389378547668455,23.60081692563849,9.757194184982314,540309.0,545890.0,-1.0,J130622.59+174942.0,0.032266524,0.032006767,0.7592162,146.66971,15.864375,0.83840674,143.9932,0.9068755,157.49881,5390.0,5.0,152.0,301,2451974700.0,3633296100.0,0.9760000109672546,0.9633296860931689,0.9713818730411888,0,0,0,0,0,0
4285,587735241710633088,128.63861,29.916494,0.3626068337033805,24.63296890258789,25.677272766018486,10.100397200772473,244289.0,248833.0,57640.0,J083433.26+295459.3,0.050396204,0.05034456,0.41464147,149.23248,12.26853,0.5285366,150.4526,0.7322056,153.14041,3606.0,5.0,36.0,301,3283651000.0,3784094200.0,1.0,0.9685916135020151,0.9978490378377025,0,1,0,0,0,0
4286,587739648355729497,167.2204,31.88577,0.6516492624576956,-999.0,23.997958278044138,10.20123732660194,443767.0,449128.0,96208.0,J110852.89+315308.7,0.04852928,0.048415918,0.49162856,156.16351,13.998901,0.60379684,158.15964,0.67994905,165.03925,4632.0,5.0,168.0,301,5802367000.0,5881620500.0,0.9589999914169312,0.8984833184031185,0.9957302484142164,0,0,0,0,0,0
4287,587731500794314923,147.74283,51.88945,0.18793404057714694,-999.0,16.717842027436607,10.450693695164766,165346.0,169402.0,73144.0,J095058.27+515321.9,0.048884153,0.049140118,0.8934208,91.15039,6.5124674,0.93931824,100.63797,0.95086324,108.947235,2831.0,5.0,65.0,301,11721828000.0,13248132000.0,0.9559999704360962,0.9806069681299987,1.0,0,1,0,0,0,0
4288,587738195049447679,145.29976000000002,66.91226999999999,0.4707306912532883,5.610397815704347,22.466020071396716,9.799738082906464,403848.0,409197.0,-1.0,J094111.93+665444.1,0.035076566,0.03558093,0.397451,26.442627,7.2950654,0.51987463,27.661407,0.7593099,42.563416,4294.0,2.0,218.0,301,4317345000.0,3404058400.0,0.8460000157356262,0.975709213331956,0.9617521679506922,0,1,0,0,0,0
4289,587736584438481185,240.65623,26.524734000000002,0.28637254403643336,-999.0,16.47737993224854,10.268644190231406,281065.0,286258.0,173973.0,J160237.49+263129.0,0.044786982,0.045022305,0.5718273,135.50244,13.347699,0.7404421,129.88385,0.84741974,130.66357,3900.0,6.0,693.0,301,7558961700.0,56806613000.0,0.8840000033378601,0.9804549322260169,0.9991795402919919,0,0,0,0,0,0
4290,587739382070706411,240.43748,22.564327,0.13234386692340616,-999.0,20.132959987841044,10.21250014248218,468209.0,473572.0,173647.0,J160144.99+223351.5,0.051444598,0.051623035,0.6074695,77.64172,10.527441,0.70916504,76.473206,0.7875089,77.662964,4010.0,2.0,185.0,301,6335610400.0,7788372500.0,0.9990000128746033,1.0,0.9998715694714625,0,0,0,0,0,0
4291,588016891706212441,139.49383999999998,32.64665,0.1818979565047024,-999.0,16.25687923097598,9.899307119314335,318054.0,323298.0,66015.0,J091758.52+323847.9,0.04261936,0.042563956,0.86560464,150.17932,8.614392,0.8998477,151.34308,0.92210156,152.7557,3647.0,3.0,20.0,301,3984810500.0,5880442000.0,0.8569999933242798,1.0,0.9960279885259303,0,0,0,0,0,0
4292,587739721385247023,244.67288,16.855133,0.7399575580759067,-999.0,19.73039917700219,10.053217739203882,470704.0,476068.0,178325.0,J161841.49+165118.5,0.03476453,0.034906827,0.73019016,111.61865,9.566026,0.7788435,112.08896,0.78700256,110.15253,4671.0,1.0,114.0,301,4097194500.0,4628057600.0,0.671999990940094,1.0,0.8998257397213991,0,1,0,0,0,0
4293,587738948822827172,160.01991,38.419037,0.042475350417578515,-999.0,22.12896561888334,9.75562663137486,,,,,,,,,,,,,,,,,,,,0.8420000076293945,0.971678033735566,0.8601316267441423,0,0,0,0,0,0
4294,588017605761237103,195.17141999999998,45.24921,0.912222622336726,26.704235076904297,19.343424196103197,10.32713660810289,274688.0,279881.0,129339.0,J130041.15+451457.1,0.044623874,0.044815864,0.850594,65.16354,5.8292456,0.8823829,68.50885,0.8338747,77.60126,3813.0,5.0,275.0,301,8004274700.0,8848554000.0,0.921999990940094,1.0,0.98003380584766,0,1,0,0,0,0
4295,587739096456691845,196.3988,36.07188,0.9872596195300116,18.733623504638672,18.494893786265308,10.005415554262203,429218.0,434574.0,131109.0,J130535.71+360418.7,0.036342096,0.036385756,0.6873103,139.25388,10.923637,0.8099336,137.34698,0.74225086,139.15213,4504.0,1.0,233.0,301,4467398700.0,6582092000.0,0.9779999852180481,1.0,0.8875325047812378,0,0,0,0,0,0
4296,588017705089826947,207.71526,12.712335000000001,0.5330627396886056,-999.0,20.030909419233037,10.348534050291768,347752.0,353045.0,145437.0,J135051.66+124244.4,0.050028037,0.049761813,0.68891096,71.65411,9.816015,0.842403,69.649445,0.8288183,79.880066,3836.0,6.0,389.0,301,9781633000.0,13109108000.0,0.9549999833106995,1.0,0.9732425918130946,0,0,0,0,0,0
4297,587742189905117320,184.84723,24.71821,0.883708671207865,28.67786026000977,20.2318626442785,10.346532388150788,550269.0,555852.0,-1.0,J121923.32+244305.5,0.054637726,0.054436993,0.76859653,19.641724,6.309475,0.8325779,18.048676,0.84695786,151.32559,5224.0,3.0,207.0,301,9465359000.0,10844824000.0,0.9430000185966492,1.0,0.9799103825717929,0,0,0,0,0,0
4298,587745245237608490,147.32515,17.078432,0.8697516332375446,-999.0,21.39306455244753,10.387044403402161,533711.0,539292.0,-1.0,J094918.04+170442.3,0.05219979,0.05185158,0.50097483,166.60468,9.226169,0.6687961,166.71375,0.78756815,161.66635,5183.0,1.0,110.0,301,9679963000.0,13297950000.0,1.0,0.9735686852575401,1.0,0,1,0,0,0,0
4299,587739294553014419,171.44503999999998,33.806194,0.2414335314602167,-999.0,21.181691816100926,9.632269347905028,441996.0,447356.0,101934.0,J112546.81+334822.3,0.034171533,0.034096517,0.95147043,10.904358,23.29285,0.9673021,165.5104,0.9708387,31.818817,4552.0,2.0,25.0,301,1592858100.0,4384893000.0,0.9990000128746033,1.0,0.9786500426605784,0,0,0,0,0,0
4300,588017724933734535,176.60088000000002,7.099203599999999,0.0,22.327375411987305,19.58215887270067,10.226728673035103,327661.0,332912.0,107991.0,J114624.21+070557.1,0.05083247,0.050317302,0.54645264,113.32803,14.239108,0.63509643,113.7146,0.75223905,114.40997,3841.0,3.0,79.0,301,8148314600.0,12339483000.0,0.9409999847412109,1.0,1.0,0,0,0,0,0,0
4301,587725993574072649,249.83587999999997,45.43555,0.2433139958349981,15.61398696899414,19.7940614152681,9.548768791152316,100293.0,103622.0,182325.0,J163920.61+452607.9,0.030836832,0.031384256,0.6575856,89.338196,15.251304,0.73734826,88.96744,0.8177221,92.68277,1453.0,3.0,63.0,301,1281290500.0,2159260200.0,0.9779999852180481,1.0,1.0,0,1,0,0,0,0
4302,587735697514758250,173.1409,57.80268,0.3888855975540365,-999.0,16.03920879747668,10.082719444318153,254746.0,259929.0,103899.0,J113233.81+574809.6,0.051021576,0.051369697,0.910712,24.915283,11.788711,0.92556673,25.509445,0.95836216,12.899811,3697.0,6.0,47.0,301,8294510000.0,9987840000.0,0.9309999942779541,1.0,1.0,0,0,0,0,0,0
4303,587736585500688565,212.84875,39.141796,0.958523175490518,31.42350006103516,20.664876009439503,10.180836031454852,276091.0,281284.0,150769.0,J141123.70+390830.4,0.04456741,0.044756,0.3305888,169.31845,8.12853,0.49760115,167.03076,0.5652918,172.13965,3919.0,4.0,69.0,301,6342954000.0,8659647000.0,0.9559999704360962,0.9398503507221247,0.9972168155323133,0,0,0,0,0,0
4304,587745403605877126,126.76606000000001,9.866747,0.1039777623696158,11.111517906188963,16.67212789540562,10.03433859458807,530906.0,536486.0,-1.0,J082703.85+095200.3,0.04565399,0.045288272,0.97265446,103.634186,9.373409,0.9716496,96.780304,0.9828178,126.01309,5972.0,5.0,76.0,301,3896992000.0,6076071000.0,0.9589999914169312,0.9909923640461088,0.9933749391940385,0,0,0,0,0,0
4305,588015508755120278,51.689040000000006,-0.36302045,0.8655180165904007,-999.0,19.010814811354408,10.447126906488744,40838.0,41297.0,29655.0,J032645.36-002146.9,0.054695483,0.054924946,0.7157209,58.313354,6.7219906,0.87725997,61.706207,0.87292725,63.923523,4263.0,3.0,461.0,301,12068824000.0,15957559000.0,0.9179999828338623,1.0,0.9332119278284824,0,0,0,0,0,0
4306,587745403066647050,121.581345,8.208447,0.3630307804527306,14.413302421569824,18.347403125715804,10.076477038355524,530450.0,536028.0,-1.0,J080619.52+081230.3,0.05299708,0.052641965,0.72263587,58.448853,13.349513,0.8229952,58.30034,0.9087507,67.816284,5972.0,4.0,40.0,301,8973646000.0,9679826000.0,1.0,0.9655051391853023,0.9998396115491669,0,0,0,0,0,0
4307,587732771057238247,186.54997,9.772748,0.043735665302807175,8.241806983947754,19.33277932791412,10.181540440378377,239416.0,243958.0,119070.0,J122611.99+094621.8,0.046038862,0.045599252,0.9276539,89.182526,17.01767,0.94283384,95.15848,0.97067475,77.37598,3031.0,3.0,441.0,301,6960156700.0,7678165000.0,0.8370000123977661,1.0,0.9795757758019962,0,0,0,0,0,0
4308,587741829657919704,166.89651,24.147112,0.07983408688868354,-999.0,16.206786057364386,9.78540404274461,515696.0,521273.0,95745.0,J110735.16+240849.5,0.03353593,0.033286016,0.39569333,101.67148,13.070651,0.4865932,102.010315,0.67470425,103.214355,5140.0,4.0,102.0,301,2753464600.0,4175496200.0,0.9980000257492065,0.9703408389083837,1.0,0,0,0,0,0,0
4309,587741602561917056,166.86574,26.903190000000002,0.058367814310579726,18.23408317565918,18.360170230492326,10.103688003343024,473278.0,478642.0,95703.0,J110727.78+265411.5,0.045979388,0.045777623,0.4403463,2.9113464,12.865334,0.5841738,4.3963165,0.6897992,3.7531433,5087.0,5.0,108.0,301,4257891600.0,7708949000.0,0.9409999847412109,0.9242965450427467,0.9917321055510525,0,0,0,0,0,0
4310,587736543099355331,232.19397,7.3420897,0.25544411904554604,-999.0,17.96295177466034,10.364820251701357,386566.0,391905.0,-1.0,J152846.55+072031.5,0.04201485,0.04189042,0.55359817,39.981445,7.6138167,0.6415338,39.745102,0.82320386,35.962326,3909.0,5.0,244.0,301,7689372700.0,9991797000.0,0.7450000047683716,1.0,0.9842112864500312,0,0,0,0,0,0
4311,587728669876814155,117.65346000000001,36.94672,0.2779300124197885,-999.0,18.543624732079167,10.10819458190182,75892.0,78389.0,50221.0,J075036.83+365648.1,0.045603782,0.04573285,0.59857666,52.612793,12.6267185,0.69532335,53.012375,0.8153278,51.701935,2076.0,4.0,82.0,301,5593112600.0,8047359500.0,0.9990000128746033,0.9959450723902353,1.0,0,0,0,0,0,0
4312,587742576455516323,216.62132000000003,16.856403,0.2606140277627616,30.462825775146484,20.66438060571252,10.692630529492073,559656.0,565242.0,-1.0,J142629.11+165123.0,0.05451781,0.054387607,0.5977626,144.34549,6.8292675,0.745357,142.64096,0.778615,143.47537,5314.0,3.0,257.0,301,21291536000.0,21334757000.0,0.9120000004768372,1.0,0.9001512524937852,0,0,0,0,0,0
4313,588017703463092373,170.00028999999998,12.033328,0.272214228710751,-999.0,19.90393634001618,9.909807695127274,322519.0,327763.0,99948.0,J112000.06+120159.9,0.03886459,0.038414303,0.80583304,79.95715,105.42082,0.7991432,99.91852,0.8462688,81.378235,3836.0,3.0,143.0,301,2063491600.0,44987806000.0,0.949999988079071,1.0,0.9944747903056814,0,0,0,0,0,0
4314,587739809958068559,232.68278999999998,18.792149,0.4097874620928912,18.88414001464844,17.59367231245595,10.2261560701071,464824.0,470187.0,167937.0,J153043.86+184731.7,0.05359729,0.05364472,0.72862095,64.90198,10.394143,0.7861563,65.375595,0.8354282,59.55092,4670.0,2.0,232.0,301,12460044000.0,12826822000.0,1.0,1.0,1.0,0,1,0,0,0,0
4315,587732590104084621,178.4903,59.33179499999999,0.6802068070949204,21.143129348754886,19.304443797117713,9.708388944453171,179933.0,184394.0,110093.0,J115357.67+591954.4,0.032359563,0.03273975,0.7377083,89.58847,11.924413,0.79092956,88.233185,0.8026441,102.90329,2989.0,2.0,19.0,301,3110274300.0,4291974700.0,0.9779999852180481,1.0,1.0,0,1,0,0,0,0
4316,587728676860002415,197.84819,63.30161999999999,0.0,-999.0,17.36767417493889,10.052538469674165,92515.0,95621.0,132918.0,J131123.55+631805.7,0.038217258,0.03870203,0.8571465,75.51721,11.156693,0.878292,79.328766,0.911951,97.463104,2127.0,1.0,73.0,301,5208188000.0,5693834000.0,0.8370000123977661,1.0,0.9448614827680327,0,0,0,0,0,0
4317,587741726575820892,177.65906999999999,25.120708,0.0,17.85746192932129,19.12653639849307,10.426842520164893,523037.0,528614.0,109141.0,J115038.17+250714.5,0.05176527,0.051549166,0.27057076,149.52847,6.341927,0.49135366,150.96353,0.70447344,156.80087,5140.0,4.0,168.0,301,10614082000.0,11444029000.0,0.9089999794960022,0.9286516966620162,0.9879661952709666,0,0,0,0,0,0
4318,587739630095040650,223.08444,26.257977,0.09396416204169017,17.91861915588379,18.730087333623732,10.294693557835664,458055.0,463417.0,-1.0,J145220.26+261528.7,0.051754437,0.051823765,0.8037126,160.11655,14.914156,0.8788392,146.28342,0.91345674,9.510681,4628.0,3.0,60.0,301,9718963000.0,12408248000.0,1.0,1.0,1.0,0,0,0,0,0,0
4319,588017729767211185,196.77408,7.591162,0.18309858053920636,-999.0,20.43683038418245,10.289135498569447,377563.0,382901.0,-1.0,J130705.77+073528.1,0.045879066,0.045459148,0.83048713,32.01483,12.340964,0.8767116,28.047699,0.9378929,59.90448,3842.0,4.0,104.0,301,8089431600.0,10901155000.0,0.9229999780654907,1.0,0.9850489010952903,0,0,0,0,0,0
4320,587734948594319486,158.09956,10.948604,0.16321171746309024,28.25870704650879,20.158912829002947,10.40513667676744,320267.0,325511.0,85455.0,J103223.89+105654.9,0.05102608,0.05055678,0.42768425,153.70572,8.043182,0.51603544,153.52042,0.7861055,146.37912,3538.0,3.0,268.0,301,9879777000.0,11285879000.0,0.9430000185966492,0.9101723157421779,0.9954052254320614,0,0,1,0,0,0
4321,587732054319562824,138.50822,42.37684,0.03767649333462703,-999.0,18.83924482076495,9.982760388172684,229970.0,234507.0,65075.0,J091401.97+422236.6,0.0482276,0.04834418,0.52824277,111.008484,8.614392,0.64974666,110.03076,0.8376168,109.94699,2864.0,4.0,212.0,301,6265368600.0,9005525000.0,0.9409999847412109,0.9665136240258593,0.9854868772003235,0,0,0,0,0,0
4322,587742191510749363,172.21587,25.345497,0.3536796697620208,16.923439025878903,17.644336308922874,10.146567093112349,518489.0,524066.0,-1.0,J112851.80+252043.8,0.0501002,0.049876973,0.71635044,9.255829,15.722415,0.7791261,11.025696,0.8475802,148.68927,5224.0,6.0,130.0,301,6846658000.0,10223994000.0,0.996999979019165,1.0,0.9997989488329774,0,0,0,0,0,0
4323,587731681193033910,134.47288999999998,43.12607,0.5136672365389722,16.37525749206543,17.151217015123095,9.593054615490267,,,,,,,,,,,,,,,,,,,,0.8420000076293945,1.0,0.9626488121033965,0,0,0,0,0,0
4324,588017978379338056,244.69632000000001,22.581568,0.7987816264947959,14.892675399780273,22.330933929826433,9.593357172978816,336724.0,342009.0,178341.0,J161847.11+223453.6,0.031929083,0.03215068,0.7242901,166.01028,12.012248,0.84986,151.18335,0.7105864,156.9447,3900.0,3.0,728.0,301,1848891100.0,2692196000.0,0.8600000143051147,1.0,0.9511906294555954,0,1,0,0,0,0
4325,587736525368393919,203.72948,7.522994500000001,0.032274316446573886,-999.0,17.166098018882572,10.156837636044107,379805.0,385143.0,-1.0,J133455.07+073122.8,0.05033116,0.049956225,0.8094072,89.238525,7.8040333,0.85451204,99.10785,0.9007351,119.04172,6166.0,6.0,57.0,301,7510754000.0,8252863000.0,1.0,1.0,1.0,0,0,0,0,0,0
4326,587736477592191179,219.99677999999997,9.897043,0.7753511298819457,22.97150611877441,17.31799572503195,10.29125196420668,350946.0,356239.0,157907.0,J143959.22+095349.3,0.05468351,0.05447766,0.638879,14.920258,7.0862827,0.71551365,16.419647,0.8249261,10.088547,3894.0,3.0,108.0,301,11180133000.0,11069408000.0,0.8759999871253967,1.0,0.9971839755859342,0,0,0,0,0,0
4327,587738946659811665,123.7616,21.271593,0.5521184652336983,-999.0,21.464988389744807,10.299568534572268,406023.0,411373.0,54443.0,J081502.78+211617.7,0.044023607,0.043858703,0.7240767,70.34332,5.956107,0.82784486,74.29146,0.9267301,35.029373,4508.0,6.0,77.0,301,8235728000.0,8814739000.0,0.878000020980835,1.0,0.9713417803720614,0,1,0,0,0,0
4328,587741531709177958,164.39577,27.505684000000002,0.6365124497174948,7.7212300300598145,20.271464505618752,10.459939042426232,499108.0,504513.0,92690.0,J105734.98+273020.4,0.045918483,0.04572633,0.40053037,15.6828,9.522999,0.5321689,17.312592,0.6814944,9.964767,5071.0,1.0,325.0,301,9248328000.0,11751333000.0,0.9409999847412109,0.9457022376739743,0.9668525903083963,0,0,0,0,0,0
4329,587739651569090692,234.11015,22.202385,0.8098703104683572,-999.0,18.913163893967738,9.836774112399857,465581.0,470944.0,-1.0,J153626.43+221208.6,0.03856885,0.038679708,0.38503858,167.40533,15.784071,0.46970147,165.66986,0.6208628,166.86209,4633.0,3.0,48.0,301,3022848800.0,4782397400.0,0.9819999933242798,0.9150238813073277,0.9970151299819612,0,0,0,0,0,0
4330,587739380446986343,208.32712,32.120594,0.3054111158774901,-999.0,18.96686850421113,10.457012616044363,447933.0,453294.0,-1.0,J135318.50+320714.1,0.049650043,0.04969764,0.7362123,37.45224,6.464052,0.84038514,36.52156,0.8921999,41.639633,4570.0,2.0,13.0,301,7621355500.0,12298691000.0,1.0,0.9784777674954317,1.0,0,0,0,0,0,0
4331,587742610810470707,237.25567999999998,10.864874,0.3168352249521597,21.40097427368164,18.30278296146788,10.22389171316676,526207.0,531784.0,-1.0,J154901.36+105153.5,0.053148687,0.05312777,0.55616724,57.677002,9.32407,0.6547539,59.16623,0.8668819,72.50833,5322.0,3.0,184.0,301,8703163000.0,8241808400.0,0.9819999933242798,1.0,0.999887512944903,0,0,0,0,0,0
4332,587729158967918716,198.16396,4.8382635,0.6053381666852712,13.352230072021484,18.38914101323996,10.140559457722237,,,,,,,,,,,,,,,,,,,,1.0,0.9849644339727581,1.0,0,0,0,0,0,0
4333,588016892780216485,139.67633,33.748302,0.3646458912218515,-999.0,17.84499638541516,9.996672570961936,318133.0,323377.0,66205.0,J091842.31+334453.9,0.044480566,0.044443592,0.7576363,119.80682,9.033441,0.8262695,118.895874,0.9270994,109.09247,3704.0,6.0,60.0,301,6052594000.0,6444620300.0,0.8809999823570251,1.0,0.9456143778268347,0,0,0,0,0,0
4334,587733398649897172,251.38002000000003,29.840490000000003,0.6883151105480586,-999.0,19.666286540902547,10.575135831531963,265177.0,270369.0,183127.0,J164531.20+295025.7,0.053382803,0.05376543,0.65857613,91.547485,6.6514115,0.7690589,92.736694,0.8450762,108.8757,3177.0,4.0,297.0,301,14114111000.0,14868043000.0,0.8560000061988831,0.9586411620169443,0.945516851451995,0,0,0,0,0,0
4335,587732049488052307,160.90738000000002,55.04966700000001,0.2813308270704364,-999.0,21.32730779666402,9.991122399599307,166486.0,170542.0,88820.0,J104337.77+550258.8,0.043690044,0.043986596,0.6739505,160.57547,10.100944,0.7279226,160.07004,0.8042725,157.3498,2863.0,3.0,217.0,301,4414963000.0,6019657000.0,0.949999988079071,1.0,0.9401550875345972,0,0,0,0,0,0
4336,587732134841352309,156.40201000000002,48.376740000000005,0.18628861703872626,-999.0,21.174452883114423,10.237463850021404,156324.0,160376.0,83334.0,J102536.48+482236.2,0.04993597,0.050118953,0.39472803,84.63678,5.758173,0.63331807,86.48929,0.78229123,88.77362,2882.0,2.0,90.0,301,8521264600.0,6950276000.0,0.7699999809265137,1.0,0.9820748680047524,0,0,0,0,0,0
4337,587722984440004754,215.5132,0.86205316,0.0983731849130038,-999.0,21.218613824540178,9.770576168629946,13646.0,13656.0,153427.0,J142203.16+005143.4,0.03595384,0.035575844,0.51328903,150.93884,14.5257435,0.5744612,152.30719,0.77648324,151.27985,752.0,6.0,481.0,301,2796377000.0,3242034700.0,0.9279999732971191,1.0,0.8870301609906537,0,0,0,0,0,0
4338,587738946676719843,164.37161,37.598620000000004,1.0,13.108980178833008,23.040959892794827,10.038184755993882,438743.0,444102.0,92665.0,J105729.18+373555.0,0.036836166,0.03682383,0.77630055,9.796661,60.226875,0.8387846,93.31256,0.84060097,149.99911,4469.0,2.0,340.0,301,4747177000.0,10895336000.0,0.9980000257492065,0.977385788444721,0.9901279226651412,0,1,0,0,0,0
4339,588018055661551942,244.47558999999998,33.375565,0.2111461401929181,25.64067459106445,16.881557776979864,10.011365126148664,342268.0,347561.0,178165.0,J161754.13+332232.0,0.048406113,0.048768055,0.84540564,107.36731,12.012248,0.85811955,113.734955,0.91778624,104.78784,3918.0,3.0,313.0,301,5649937400.0,7405772300.0,0.9559999704360962,1.0,1.0,0,0,0,0,0,0
